EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,July,4311142
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,August,5783675
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,September,4101888
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,October,5853644
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,November,9741132
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2018,December,6323488
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,January,5113764
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,February,5653830
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,March,5759143
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,April,7586561
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,May,3461152
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,June,4157503
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,July,7945030
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,August,6841713
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,September,6654821
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,October,13795082
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,November,7869630
NON-EU,Middle East and N Africa,Sudan,Non EU - Exports,2019,December,6535313
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,January,483805
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,February,755784
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,March,931265
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,April,73152
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,May,87065
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,June,235932
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,July,2906016
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,August,522076
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,September,1047509
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,October,528401
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,November,34185
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2015,December,401035
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,January,558965
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,February,725535
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,March,364761
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,April,443224
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,May,265028
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,June,310205
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,July,151213
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,August,1074922
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,September,1520488
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,October,471612
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,November,744256
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2016,December,858677
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,January,1124331
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,February,547222
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,March,1158207
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,April,553681
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,May,434716
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,June,312502
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,July,1680898
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,August,914706
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,September,1089317
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,October,1079623
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,November,395295
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2017,December,877345
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,January,720329
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,February,1366010
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,March,458725
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,April,933883
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,May,707188
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,June,222315
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,July,303307
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,August,402381
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,September,864643
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,October,1298932
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,November,902107
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2018,December,861487
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,January,475610
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,February,366130
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,March,8050279
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,April,721297
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,May,994614
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,June,511647
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,July,1073775
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,August,612982
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,September,468881
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,October,863293
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,November,548727
NON-EU,Middle East and N Africa,Sudan,Non EU - Imports,2019,December,615859
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,January,977854
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,February,398181
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,March,477867
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,April,254010
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,May,237937
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,June,720194
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,July,506628
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,August,367694
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,September,317891
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,October,618517
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,November,892493
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2015,December,1014046
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,January,321031
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,February,361850
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,March,735563
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,April,475870
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,May,105445
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,June,288936
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,July,948967
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,August,334685
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,September,529136
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,October,356182
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,November,373803
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2016,December,448363
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,January,490482
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,February,207671
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,March,314682
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,April,318854
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,May,565530
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,June,896504
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,July,474796
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,August,736284
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,September,424448
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,October,730539
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,November,818100
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2017,December,2914138
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,January,767321
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,February,1585283
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,March,1606062
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,April,294250
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,May,556553
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,June,559314
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,July,611497
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,August,893138
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,September,641288
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,October,1490943
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,November,872055
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2018,December,900116
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,January,325719
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,February,1194756
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,March,1019834
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,April,1182791
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,May,1184007
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,June,818701
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,July,1058175
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,August,1265634
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,September,600016
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,October,1344214
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,November,1400060
NON-EU,Middle East and N Africa,Syria,Non EU - Exports,2019,December,406022
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,January,206980
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,February,502062
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,March,197307
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,April,430283
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,May,213099
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,June,2017241
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,July,662816
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,August,364701
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,September,83040
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,October,233087
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,November,213265
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2015,December,154368
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,January,405577
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,February,109375
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,March,111051
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,April,328366
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,May,724926
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,June,2507905
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,July,739374
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,August,304747
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,September,51245
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,October,202632
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,November,242347
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2016,December,295649
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,January,166731
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,February,277841
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,March,316600
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,April,308891
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,May,442920
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,June,2454793
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,July,1338823
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,August,87034
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,September,114212
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,October,723467
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,November,617311
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2017,December,293125
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,January,257067
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,February,176963
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,March,169689
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,April,248236
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,May,801345
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,June,2099236
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,July,332074
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,August,164159
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,September,396641
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,October,223701
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,November,211841
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2018,December,263383
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,January,239371
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,February,208138
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,March,367521
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,April,439373
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,May,330796
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,June,1400985
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,July,1148230
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,August,216920
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,September,76777
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,October,434533
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,November,164487
NON-EU,Middle East and N Africa,Syria,Non EU - Imports,2019,December,152010
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,January,9285533
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,February,14186892
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,March,14977431
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,April,14361614
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,May,10177490
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,June,11631551
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,July,11223290
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,August,8318127
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,September,9404931
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,October,8803352
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,November,9521497
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2015,December,17495320
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,January,7637543
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,February,15261730
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,March,25901877
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,April,18022976
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,May,21275650
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,June,9959414
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,July,14845894
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,August,6322629
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,September,10806964
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,October,11567496
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,November,26008379
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2016,December,13887450
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2017,January,10731252
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2017,February,9890361
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2017,March,10753611
NON-EU,Middle East and N Africa,Tunisia,Non EU - Exports,2017,April,10378443
