EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,June,26274462
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,July,45043438
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,August,38706888
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,September,23327381
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,October,58201643
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,November,29482390
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2018,December,28734987
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,January,56439476
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,February,49145829
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,March,40081425
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,April,32819197
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,May,31000922
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,June,27386100
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,July,31698218
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,August,52281180
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,September,34456102
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,October,46993188
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,November,37302497
NON-EU,Latin America and Caribbean,Colombia,Non EU - Imports,2019,December,30864709
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,January,4788018
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,February,6578267
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,March,6349313
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,April,4971028
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,May,6830838
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,June,5051775
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,July,4685856
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,August,3927639
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,September,4303723
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,October,7859252
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,November,8134000
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2017,December,3924144
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,January,4733575
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,February,4996312
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,March,4168615
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,April,7224989
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,May,5412230
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,June,4112283
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,July,5364353
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,August,6246273
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,September,4692006
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,October,5312693
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,November,6175345
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2018,December,6404819
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,January,5238834
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,February,4998948
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,March,5725920
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,April,2559932
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,May,3660326
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,June,3798953
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,July,4535524
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,August,4422987
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,September,3694827
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,October,6909623
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,November,5177188
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Exports,2019,December,6354470
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,January,20556955
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,February,23006052
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,March,22895970
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,April,31369427
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,May,24463546
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,June,19651942
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,July,21318177
NON-EU,Latin America and Caribbean,Costa Rica,Non EU - Imports,2017,August,15654740
